id,report_date,city,state,report_narrative,timestamp,latitude,longitude,altitude,uncertainty
15322,2024-05-20,Savannah,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): savannah, general aviation (GA) / unmanned aircraft systems (UAS) incident/1311e/savannah airport traffic control tower (ATCT) advised, cessna c56x, fxe-hxd, reported a black unmanned aircraft systems (UAS) at same altitude while nne bound at 1,100 feet 35 S sav. Acft turned to avoid unmanned aircraft systems (UAS). Arpt pd notified.",2024-05-20T13:11:00Z,31.7969,-81.1897,1100.0,medium
15323,2024-05-21,Charlotte,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charlotte, nc / unmanned aircraft systems (UAS) sighting/1147e/charlotte airport traffic control tower (ATCT) advised, e145, phf-clt, reported a black unmanned aircraft systems (UAS) at the 11 of the clock position while wsw bound at 11,000 feet 14 E clt.No evasive action taken.Kannapolis pd notified.",2024-05-21T11:47:00Z,35.3136,-80.5681,11000.0,medium
15324,2024-05-21,Denver,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): denver, central office (CO) / unmanned aircraft systems (UAS) sighting/1012m/denver terminal radar approach control (TRACON) advised, e145, hob-den, reported a unmanned aircraft systems (UAS) while northwest (NW) bound at 11,000 feet 25 S den.No evasive action taken. Dia pd notified.",2024-05-21T00:00:00Z,39.5614,-104.8491,11000.0,medium
15325,2024-05-21,Grand junction,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): grand junction, central office (CO) / unmanned aircraft systems (UAS) sighting/1400m/grand junction federal contract tower (FCT) advised, piper p28a, gjt-gjt, reported a yellow and orange unmanned aircraft systems (UAS) from the 3 of the clock position while wnw bound at 5,600 feet vcnty gjt.No evasive action taken.Leo notification not reported.",2024-05-21T14:00:00Z,39.1225,-108.5267,5600.0,medium
15326,2024-05-21,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/1357e/washington national airport traffic control tower (ATCT) advised, uh60, reported a unmanned aircraft systems (UAS) while no earlier (NE) bound at 700 feet 10 no earlier (NE) dca.No evasive action taken.Pg county pd notified.",2024-05-21T13:57:00Z,38.8719,-77.0563,700.0,medium
15327,2024-05-21,Windsor locks,Connecticut,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): windsor locks, ct / unmanned aircraft systems (UAS) sighting/1745e/boston air route traffic control center (ARTCC) advised, b38m, dfw-bdl, reported silver unmanned aircraft systems (UAS) 155 feet below aircraft (ACFT) while northwest (NW) bound at 16,000 feet 10 se bdl.No evasive action reported.Suffolk county pd notified.",2024-05-21T17:45:00Z,41.8667,-72.5667,16000.0,medium
15328,2024-05-22,Baltimore,Maryland,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): baltimore, md / unmanned aircraft systems (UAS) sighting/0723e/potomac terminal radar approach control (TRACON) advised, bombardier cl60, reported a unmanned aircraft systems (UAS) while N bound at 6,700 feet 9 ene baltimore vor collocated with tacan (VORTAC) (BAL).No evasive action taken.Baltimore county pd notified.",2024-05-22T07:23:00Z,39.3333,-76.4167,6700.0,medium
15329,2024-05-22,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/0646c/chicago terminal radar approach control (TRACON) advised, e170, orf-ord, reported white unmanned aircraft systems (UAS) at 5,100 feet from the 12 of the clock position while W bound at 5,100 feet 15 E ord.No evasive action taken.Chicago fbi notified.",2024-05-22T06:46:00Z,41.9742,-87.6861,5100.0,medium
15330,2024-05-22,Fairhope,Alabama,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): fairhope, al / unmanned aircraft systems (UAS) incident/1308c/pensacola approach (APCH) advised, cessna c172, bay st louis, ms (HSA)-pns, reported a black unmanned aircraft systems (UAS) at the 12 of the clock position while E bound at 5,000 feet 7 E cqf. Acft climbed 300 feet to avoid unmanned aircraft systems (UAS).Baldwin county sheriff notified.",2024-05-22T13:08:00Z,30.4627,-87.7772,5000.0,medium
15331,2024-05-22,Indianapolis,Indiana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): indianapolis, in / unmanned aircraft systems (UAS) sighting/2052e/indianapolis airport traffic control tower (ATCT) advised, eurocopter ec45, indianapolis, in (8a4)-huf, reported a unmanned aircraft systems (UAS) from the 1 of the clock position while sw bound at 1,700 feet 8 se brickyard very high frequency omnidirectional range (VOR).No evasive action taken.Marion county sheriff notified.",2024-05-22T20:52:00Z,39.7589,-86.1522,1700.0,medium
15332,2024-05-22,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) sighting/0725p/north las vegas airport traffic control tower (ATCT) advised, cessna c206, observed a quad-copter unmanned aircraft systems (UAS) while southwest bound at 4,000 feet, 10 nnw vgt. Uas was approximately 1,000 feet below.No evasive action reported.No leo notification information provided.",2024-05-22T19:25:00Z,36.2812,-115.2611,4000.0,medium
15333,2024-05-22,Milwaukee,Wisconsin,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): milwaukee, wi / unmanned aircraft systems (UAS) sighting/1944c/milwaukee airport traffic control tower (ATCT) advised, cessna c208, imt-mke, reported a unmanned aircraft systems (UAS) 200 feet off the left side while S bound at 3,800 feet 13.45 N mke.No evasive action taken.Milwaukee county sheriff notified.",2024-05-22T19:44:00Z,43.1067,-87.9958,3800.0,medium
15334,2024-05-22,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1810e/kennedy airport traffic control tower (ATCT) advised, e75l, ord-jfk, reported a unmanned aircraft systems (UAS) at the 11 of the clock position while ssw bound at 400 feet 1 mile final to runway 22l.No evasive action taken.New york port authority notified.",2024-05-22T18:10:00Z,40.6397,-73.7789,400.0,medium
15335,2024-05-22,Tucson,Arizona,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): tucson, az / unmanned aircraft systems (UAS) sighting/1854m/tucson terminal radar approach control (TRACON) advised, piper p28a, avq-avq, reported a unmanned aircraft systems (UAS) from the 1 of the clock position while E bound at 4,000 feet 7 N tus.No evasive action taken.Local leo notified.",2024-05-22T18:54:00Z,32.1833,-110.9167,4000.0,medium
15336,2024-05-23,Detroit,Michigan,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): detroit, mile (MI) / unmanned aircraft systems (UAS) sighting/1123e/detroit airport traffic control tower (ATCT) advised, e75l, mdw-dtw, reported unmanned aircraft systems (UAS) at the 12 of the clock position while sw bound at 3,000 feet 8 N detroit very high frequency omnidirectional range (VOR)-distance measuring equipment (DME).No evasive action taken. Detroit airport (ARPT) pd notified.",2024-05-23T11:23:00Z,42.4833,-83.2167,3000.0,medium
15337,2024-05-23,El monte,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): el monte, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1519p/el monte airport traffic control tower (ATCT) advised, diamond da40, emt-emt, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while E bound at 3,000 feet 3 nnw emt.No evasive action taken.Arcadia pd notified.",2024-05-23T15:19:00Z,34.0936,-118.0575,3000.0,medium
15338,2024-05-23,Indianapolis,Indiana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): indianapolis, in / unmanned aircraft systems (UAS) sighting/1858e/indianapolis approach (APCH) advised, diamond da40, ind-ind, reported a red unmanned aircraft systems (UAS) at the 3 of the clock position while se bound at 2,500 feet 4 ese brickyard vor collocated with tacan (VORTAC).No evasive action taken.Marion county sheriff notified.",2024-05-23T18:58:00Z,39.7589,-86.2389,2500.0,medium
15339,2024-05-23,Moses lake,Washington,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): moses lake, wa / unmanned aircraft systems (UAS) sighting/1444p/moses lake approach (APCH) advised, c17, tcm-tcm, reported metallic quad-copter unmanned aircraft systems (UAS) 400 feet below aircraft (ACFT) while wnw bound at 3,300 feet 5 northwest (NW) mwh.No evasive action taken.Grant county sheriff notified.",2024-05-23T14:44:00Z,47.2291,-119.4042,3300.0,medium
15340,2024-05-23,Raleigh/durham,North carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): raleigh-durham, nc / unmanned aircraft systems (UAS) sighting/1917e/washington air route traffic control center (ARTCC) advised, b39m, rdu-sfo, reported a black unmanned aircraft systems (UAS) at the 3 of the clock position while wsw bound at 14,100 feet 18 W rdu.No evasive action taken.Leo notification not provided.",2024-05-23T19:17:00Z,35.8722,-79.0559,14100.0,medium
15341,2024-05-24,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/1637c/chicago terminal radar approach control (TRACON) advised, b748, anc-ord, reported a white unmanned aircraft systems (UAS) while E bound at 3,800 feet 7 W ord.No evasive action taken.Chicago fbi notified.",2024-05-24T16:37:00Z,41.9796,-87.9045,3800.0,medium
15342,2024-05-24,Denver,Colorado,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): denver, central office (CO) / unmanned aircraft systems (UAS) sighting/1950m/denver terminal radar approach control (TRACON) advised, a20n, las-den, reported a white unmanned aircraft systems (UAS) while N bound at 11,000 feet 7 wnw den.No evasive action reported. Denver airport (ARPT) pd notified.",2024-05-24T19:50:00Z,39.8611,-105.0828,11000.0,medium
15343,2024-05-24,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1245e/kennedy airport traffic control tower (ATCT) advised, cessna c68a, jfk-wwd, reported a black unmanned aircraft systems (UAS) while sw bound at 2,700 feet vcnty jfk.No evasive action taken.Port authority of ny-nj notified.",2024-05-24T12:45:00Z,40.6413,-73.7781,2700.0,medium
15344,2024-05-24,Pittsburgh,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): pittsburgh, public address (PA) / unmanned aircraft systems (UAS) sighting/0750e/alleghany airport traffic control tower (ATCT) advised, cessna c172, reported a yellow unmanned aircraft systems (UAS) while S bound at 2,200 feet 1 sw agc.No evasive action taken.Local leos notified.",2024-05-24T07:50:00Z,40.3481,-79.9347,2200.0,medium
15345,2024-05-24,Pittsburgh,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): pittsburgh, public address (PA) / unmanned aircraft systems (UAS) sighting/0750e/alleghany airport traffic control tower (ATCT) advised, cessna c172, reported a yellow unmanned aircraft systems (UAS) while S bound at 2,200 feet 1 sw agc.No evasive action taken.Local leos notified.",2024-05-24T07:50:00Z,40.3481,-79.9347,2200.0,medium
15346,2024-05-24,Pittsburgh,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): pittsburgh, public address (PA) / unmanned aircraft systems (UAS) sighting/0750e/allegheny airport traffic control tower (ATCT) advised, cessna c172, reported a yellow unmanned aircraft systems (UAS) while S bound at 2,200 feet 1 sw agc.No evasive action taken.Local leos notified.",2024-05-24T07:50:00Z,40.3481,-79.9347,2200.0,medium
15347,2024-05-24,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/0735e/potomac terminal radar approach control (TRACON) advised, a319, rdu-dca, reported a blue unmanned aircraft systems (UAS) from the 12 of the clock position while S bound at 6,000 feet 4 ese dca.No evasive action taken.Prince george county pd notified.",2024-05-24T07:35:00Z,38.8214,-76.9097,6000.0,medium
15348,2024-05-25,Anchorage,Alaska,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): anchorage, ak / unmanned aircraft systems (UAS) sighting/1800l/anchorage airport traffic control tower (ATCT) advised, cessna c172, reported a unmanned aircraft systems (UAS) while wnw bound at 1,800 feet 9 nnw anchorage very high frequency omnidirectional range (VOR).No evasive action taken.Matcom dispatch notified.",2024-05-25T18:00:00Z,61.3333,-150.1667,1800.0,medium
15349,2024-05-25,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/2242c/midway airport traffic control tower (ATCT) advised, b737, mco-mdw, reported an amber-lighted unmanned aircraft systems (UAS) from their 9 of the clock position while no earlier (NE) bound at 1,000 feet 2 sw mdw.No evasive action taken.Police2, helo, was notified.",2024-05-25T22:42:00Z,41.7731,-87.7594,1000.0,medium
15350,2024-05-25,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1618p/socal terminal radar approach control (TRACON) advised, b744, findel, luxembourg (ELLX)-lax, reported a brown unmanned aircraft systems (UAS) 150 feet from their 9 of the clock position while wsw bound at 3,100 feet 18 ene lax.No evasive action reported. Lapd air support division notified.",2024-05-25T16:18:00Z,34.0522,-118.2437,3100.0,medium
15351,2024-05-25,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1706p/socal terminal radar approach control (TRACON) advised, b38m, bzn-lax, reported a black unmanned aircraft systems (UAS) from the 3 of the clock position while wsw bound at 9,500 feet 35 ene lax.No evasive action taken.Riverside county sheriff notified.",2024-05-25T17:06:00Z,34.2833,-117.7167,9500.0,medium
15352,2024-05-25,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1707p/socal terminal radar approach control facility (TRACON) advised, b38m, phx-lax, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while wsw bound at 9,300 feet 35 ene lax.No evasive action taken.Riverside county sheriff notified.",2024-05-25T17:07:00Z,34.2833,-117.7167,9300.0,medium
15353,2024-05-25,Madison,Mississippi,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): madison, ms / unmanned aircraft systems (UAS) sighting/1232c/jackson airport traffic control tower (ATCT) advised, beech be35, reported a silver unmanned aircraft systems (UAS) off right side while northwest (NW) bound at 4,400 feet 13 se magnolia vor collocated with tacan (VORTAC).No evasive action taken.Rankin county sheriff notified.",2024-05-25T12:32:00Z,32.2167,-90.0667,4400.0,medium
15354,2024-05-25,Nashville,Tennessee,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): nashville, tn / unmanned aircraft systems (UAS) sighting/1041c/nashville approach advised, cessna c172, while westbound at 2,000 feet observed a unmanned aircraft systems (UAS) 500 feet below.No evasive action reported.Airborne police asset notified.",2024-05-25T10:41:00Z,36.1263,-86.6774,2000.0,medium
15355,2024-05-25,Philadelphia,Pennsylvania,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): philadelphia, public address (PA) / unmanned aircraft systems (UAS) sighting/1605e/philadelphia approach advised, crj9, ric-phl, observed a unmanned aircraft systems (UAS) while westbound at 5,000 feet, 9 se phl.No evasive action reported.No leo notification provided.",2024-05-25T16:05:00Z,39.8087,-75.0502,5000.0,medium
15356,2024-05-25,Portland,Oregon,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): portland, or / unmanned aircraft systems (UAS) sighting/1804p/portland airport traffic control tower (ATCT) advised, cessna c182, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while W bound at 2,000 feet 5 sse pdx.No evasive action taken.Port of portland pd notified.",2024-05-25T18:04:00Z,45.4641,-122.5957,2000.0,medium
15357,2024-05-25,Sarasota-bradenton,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): sarasota-bradenton, flight level (FL) / unmanned aircraft systems (UAS) sighting/1235e/sarasota airport traffic control tower (ATCT) advised, pilatus pc12, reported a black unmanned aircraft systems (UAS) at the 12 of the clock position while northwest (NW) bound at 100 feet 1 se srq.No evasive action taken.Sarasota county sheriff notified.",2024-05-25T12:35:00Z,27.3954,-82.5543,100.0,medium
15358,2024-05-25,Worcester,Massachusetts,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): worcester, ma / unmanned aircraft systems (UAS) sighting/1010e/worcester fct advised, cessna c172, orh-orh, observed a unmanned aircraft systems (UAS) while west-northwest bound at 1,600 feet, 1.5 E worcester. Uas was 50 feet above.No evasive action reported.No leo notification provided.",2024-05-25T10:10:00Z,42.2759,-71.8544,1650.0,medium
15359,2024-05-25,Worcester,Massachusetts,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): worcester, ma / unmanned aircraft systems (UAS) sighting/1108e/worcester airport traffic control tower (ATCT) advised, cessna c172, reported a unmanned aircraft systems (UAS) 50 feet above aircraft (ACFT) while 1,500 feet 1 N worcester.No evasive action reported. Mass state pd notified.",2024-05-25T11:08:00Z,42.2796,-71.8705,1550.0,medium
15360,2024-05-26,Detroit,Michigan,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): detroit, mile (MI) / unmanned aircraft systems (UAS) sighting/1415e/detroit terminal radar approach control (TRACON) advised, a320, msp-dtw, reported a blue unmanned aircraft systems (UAS) at the 12 of the clock position while sw bound at 1,500 feet 3 no earlier (NE) detroit very high frequency omnidirectional range (VOR) (DXO).No evasive action taken. Detroit metropolitan (METRO) airport (ARPT) pd notified.",2024-05-26T14:15:00Z,42.3314,-83.0458,1500.0,medium
15361,2024-05-26,Detroit,Michigan,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): detroit, mile (MI) / unmanned aircraft systems (UAS) sighting/1810e/detroit terminal radar approach control (TRACON) advised, b712, stl-dtw, reported a dark colored, basketball sized unmanned aircraft systems (UAS) while W bound at 8,500 feet 25 nnw detroit very high frequency omnidirectional range (VOR) (DXO).No evasive action taken.Oakland county sheriff notified.",2024-05-26T18:10:00Z,42.8833,-83.4167,8500.0,medium
15362,2024-05-26,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) sighting/1554p/las vegas airport traffic control tower (ATCT) advised, a20n, slc-las, reported a unmanned aircraft systems (UAS) while W bound at 3,500 feet 3 E las.No evasive action taken.Lvmpd notified.",2024-05-26T15:54:00Z,36.08,-115.1522,3500.0,medium
15363,2024-05-26,Orlando,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): orlando, flight level (FL) / unmanned aircraft systems (UAS) sighting/1106e/orlando airport traffic control tower (ATCT) advised, b739, ord-mco, reported a black quad-copter unmanned aircraft systems (UAS) 200 feet below aircraft (ACFT) while S bound at 1,500 feet 4 mile final to runway 18r.No evasive cation taken.Orange county sheriff notified.",2024-05-26T11:06:00Z,28.4311,-81.3081,1500.0,medium
15364,2024-05-26,Pontiac,Michigan,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): pontiac, mile (MI) / unmanned aircraft systems (UAS) sighting/1352e/detroit terminal radar approach control (TRACON) advised, crj9, atw-dtw, reported a dark colored, basketball sized unmanned aircraft systems (UAS) while W bound at 8,500 feet 25 nnw detroit very high frequency omnidirectional range (VOR) (DXO).No evasive action taken.Oakland county sheriff notified.",2024-05-26T13:52:00Z,42.9167,-83.3333,8500.0,medium
15365,2024-05-27,Chicago,Illinois,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): chicago, il / unmanned aircraft systems (UAS) sighting/0752c/midway airport traffic control tower (ATCT) advised, b38m, mdw-msp, reported a yellow unmanned aircraft systems (UAS) at the 12 of the clock position while sw bound at 600 feet 1 sw mdw.No evasive action taken.Leo notification not reported.",2024-05-27T07:52:00Z,41.7789,-87.7594,600.0,medium
15366,2024-05-27,Gary,Indiana,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): gary, in / unmanned aircraft systems (UAS) sighting/1852c/gary fct advised, cessna c56x, ssi-gyy, reported a unmanned aircraft systems (UAS) from 100 feet above while northwest (NW) bound at 2,500 feet 9 se gyy.No evasive action taken.Leo notified.",2024-05-27T00:00:00Z,41.5361,-87.3464,2500.0,medium
15367,2024-05-27,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) sighting/1425p/las vegas terminal radar approach control (TRACON) advised, b737, las-okc, reported a white unmanned aircraft systems (UAS) from the 9 of the clock position while S bound at 4,100 feet 5 wsw las.No evasive action taken. Las vegas metropolitan (METRO) pd notified.",2024-05-27T14:25:00Z,36.0522,-115.2194,4100.0,medium
15368,2024-05-27,Las vegas,Nevada,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): las vegas, nv / unmanned aircraft systems (UAS) sighting/1525p/north las vegas airport traffic control tower (ATCT) advised, pilatus pc12, vgt-f70, reported unmanned aircraft systems (UAS) while wsw bound at 3,000 feet 1 wsw vgt.No evasive action taken.Lvmpd notified.",2024-05-27T15:25:00Z,36.2097,-115.2108,3000.0,medium
15369,2024-05-27,San antonio,Texas,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): san antonio, tx / unmanned aircraft systems (UAS) sighting/1335c/san antonio airport traffic control tower (ATCT) advised, a319, lax-sat, reported a black unmanned aircraft systems (UAS) while se bound at 1,000 feet 1 se sat.No evasive action taken. San antonio pd notified.",2024-05-27T13:35:00Z,29.5236,-98.4636,1000.0,medium
15370,2024-05-28,Modesto,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): modesto, conflict alert (CA) / unmanned aircraft systems (UAS) sighting/1628p/norcal terminal radar approach control (TRACON) advised, beech be95, hhr-mpi, reported a unmanned aircraft systems (UAS) from the 9 of the clock position while E bound at 7,500 feet 10 E mod.No evasive action taken.Stanislaus county sheriff notified.",2024-05-28T16:28:00Z,37.6241,-120.6865,7500.0,medium
15371,2024-05-29,Charleston,South carolina,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): charleston, sc / unmanned aircraft systems (UAS) sighting/1830e/charleston airport traffic control tower (ATCT) advised, piper p28a, chs-chs, reported white unmanned aircraft systems (UAS) while E bound at 2,000 feet 10 W rbw.No evasive action taken.Colleton county sherrif notified.",2024-05-29T18:30:00Z,32.8968,-80.6401,2000.0,medium
15372,2024-05-29,New york,New york,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): new york, ny / unmanned aircraft systems (UAS) sighting/1600e/laguardia airport traffic control tower (ATCT) advised, cessna c208, reported a white unmanned aircraft systems (UAS) from the 12 of the clock position while no earlier (NE) bound at 500 feet 5 wsw lga.No evasive action taken.New york pd aviation unit notified.",2024-05-29T16:00:00Z,40.7328,-73.9259,500.0,medium
15373,2024-05-29,Red bluff,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): red bluff, ca / unmanned aircraft systems (UAS) sighting/1315p/oakland air route traffic control center (ARTCC) advised, k35r, reported a black unmanned aircraft systems (UAS) while sse bound at 11,000 feet 10 sse rbl.No evasive action taken.Red bluff pd notified.",2024-05-29T13:15:00Z,39.9833,-122.3333,11000.0,medium
15374,2024-05-29,San francisco,California,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): san francisco, ca / unmanned aircraft systems (UAS) sighting/1217p/san francisco airport traffic control tower (ATCT) advised, a321, dfw-sfo, reported unmanned aircraft systems (UAS) off right side while W bound at 3,000 feet 11.6 E sfo.No evasive action taken.Leo notification not reported.",2024-05-29T12:17:00Z,37.6389,-122.1944,3000.0,medium
15375,2024-05-29,Tucson,Arizona,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): tucson, az / unmanned aircraft systems (UAS) sighting/1255m/tuscon terminal radar approach control facility (TRACON) advised, f16, reported a white unmanned aircraft systems (UAS) while S bound at 7,000 feet 1 E davis monthan tacan (DMA).No evasive action taken.Tucson pd notified.",2024-05-29T12:55:00Z,32.1656,-110.8778,7000.0,medium
15376,2024-05-29,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/2000e/potomac terminal radar approach control (TRACON) advised, b737, tpa-dca, reported a unmanned aircraft systems (UAS) from the 3 of the clock position while S bound at 5,000 feet 19 S dca.No evasive action taken.Charles county sheriff notified.",2024-05-29T00:00:00Z,38.6294,-77.0401,5000.0,medium
15377,2024-05-30,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/2004e/atlanta terminal radar approach control facility (TRACON) advised, b752, tpa-atl, reported a unmanned aircraft systems (UAS) from the 1 of the clock position while E bound at 6,200 feet 12 se of atl.No evasive action taken.Henry county sheriff notified.",2024-05-30T00:00:00Z,33.5833,-84.2167,6200.0,medium
15378,2024-05-30,Los angeles,California,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): los angeles, ca / unmanned aircraft systems (UAS) sighting/1855p/socal terminal radar approach control (TRACON) advised, cessna t206, reported a silver unmanned aircraft systems (UAS) while ese bound at 11,500 feet 8 no earlier (NE) lax.No evasive action taken. Los angeles county air operations notified.",2024-05-30T18:55:00Z,33.9425,-118.4081,11500.0,medium
15379,2024-05-30,Madison,Wisconsin,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): madison, wi / unmanned aircraft systems (UAS) sighting/1423c/madison airport traffic control tower (ATCT) advised, beech be36, reported a black unmanned aircraft systems (UAS) while northwest (NW) bound at 5,850 feet 25 se msn.No evasive action taken.Jefferson county sheriff notified.",2024-05-30T14:23:00Z,42.9959,-89.1776,5850.0,medium
15380,2024-05-30,Milwaukee,Wisconsin,"Prelim information (INFO) from federal aviation administration (FAA) af operations (OPS): milwaukee, wi / unmanned aircraft systems (UAS) sighting/2100c/milwaukee airport traffic control tower (ATCT) advised, short sh36, msn-simplified direction finding (SDF), reported a unmanned aircraft systems (UAS) 100 feet from below aircraft (ACFT) while wnw bound at 6,000 feet 10 wnw mke.No evasive action taken.Waukesha county sheriff notified.",2024-05-30T21:00:00Z,43.1167,-88.1833,6000.0,medium
15381,2024-05-30,Olympia,Washington,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): olympia, wa / unmanned aircraft systems (UAS) sighting/1800p/olympia fct advised, cessna c172, olm-olm, reported a unmanned aircraft systems (UAS) while N bound at 500 feet 1 S olm.No evasive action taken.Turnwater pd notified.",2024-05-30T18:00:00Z,46.9633,-122.9025,500.0,medium
15382,2024-05-30,Ormond beach,Florida,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): ormond beach, flight level (FL) / unmanned aircraft systems (UAS) sighting/0925e/ormond beach fct advised, cessna c172, [departure]-[arrival], reported a black unmanned aircraft systems (UAS) from the 11 of the clock position while E bound at 400 feet 1 E omn.No evasive action taken.Ormond beach pd notified.",2024-05-30T09:25:00Z,29.2992,-81.1079,400.0,medium
15383,2024-05-30,Phoenix,Arizona,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): phoenix, az / unmanned aircraft systems (UAS) sighting/1850m/chandler federal contract tower (FCT) advised, cessna c172, ryn-chd, reported a circular unmanned aircraft systems (UAS) while wsw bound at 2,800 feet 11 wsw iwa.No evasive action taken.Serce emergency hotline number not provided.",2024-05-30T18:50:00Z,33.2089,-112.0576,2800.0,medium
15384,2024-05-30,Washington,District of columbia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): washington, dc / unmanned aircraft systems (UAS) sighting/0808e/potomac terminal radar approach control (TRACON) advised, crj9, toronto, canada (CYYZ)-dca, reported a unmanned aircraft systems (UAS) while S bound at 5,000 feet 5 ese dca.No evasive action taken.Prince george's county pd notified.",2024-05-30T08:08:00Z,38.8089,-76.9208,5000.0,medium
15385,2024-05-31,Atlanta,Georgia,"Prelim information (INFO) from federal aviation administration (FAA) operations (OPS): atlanta, general aviation (GA) / unmanned aircraft systems (UAS) sighting/1352e/atlanta terminal radar approach control (TRACON) advised, crj9, clt-atl, reported a unmanned aircraft systems (UAS) at the 9 of the clock position while S bound at 3,900 feet 9 W atl.No evasive action taken.Fulton county sheriff notified.",2024-05-31T13:52:00Z,33.6404,-84.512,3900.0,medium
